_id,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
4943,1-193,2024-JUN-FINAL-Saturday-01,4481331-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4944,1-193,2024-JUN-FINAL-Saturday-01,4481332-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4945,1-193,2024-JUN-FINAL-Saturday-01,4481333-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4946,1-193,2024-JUN-FINAL-Saturday-01,4481334-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4947,1-193,2024-JUN-FINAL-Saturday-01,4481335-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4948,1-193,2024-JUN-FINAL-Saturday-01,4481336-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4949,1-193,2024-JUN-FINAL-Saturday-01,4481337-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4950,1-193,2024-JUN-FINAL-Saturday-01,4481338-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577786,10799
4951,1-193,2024-JUN-FINAL-Saturday-01,4481339-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4952,1-193,2024-JUN-FINAL-Saturday-01,4481340-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4953,1-193,2024-JUN-FINAL-Saturday-01,4481341-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4954,1-193,2024-JUN-FINAL-Saturday-01,4481342-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4955,1-193,2024-JUN-FINAL-Saturday-01,4481343-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4956,1-193,2024-JUN-FINAL-Saturday-01,4481344-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4957,1-193,2024-JUN-FINAL-Saturday-01,4481345-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4958,1-193,2024-JUN-FINAL-Saturday-01,4481346-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4959,1-193,2024-JUN-FINAL-Saturday-01,4481347-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4960,1-193,2024-JUN-FINAL-Saturday-01,4481348-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4961,1-193,2024-JUN-FINAL-Saturday-01,4481349-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4962,1-193,2024-JUN-FINAL-Saturday-01,4481350-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4963,1-193,2024-JUN-FINAL-Saturday-01,4481351-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4964,1-193,2024-JUN-FINAL-Saturday-01,4481352-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4965,1-193,2024-JUN-FINAL-Saturday-01,4481353-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4966,1-193,2024-JUN-FINAL-Saturday-01,4481354-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4967,1-193,2024-JUN-FINAL-Saturday-01,4481355-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4968,1-193,2024-JUN-FINAL-Saturday-01,4481356-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4969,1-193,2024-JUN-FINAL-Saturday-01,4481357-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4970,1-193,2024-JUN-FINAL-Saturday-01,4481358-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4971,1-193,2024-JUN-FINAL-Saturday-01,4481359-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4972,1-193,2024-JUN-FINAL-Saturday-01,4481360-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4973,1-193,2024-JUN-FINAL-Saturday-01,4481361-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4974,1-193,2024-JUN-FINAL-Saturday-01,4481362-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4975,1-193,2024-JUN-FINAL-Saturday-01,4481363-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577047,10792
4976,1-193,2024-JUN-FINAL-Saturday-01,4481364-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4977,1-193,2024-JUN-FINAL-Saturday-01,4481365-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4978,1-193,2024-JUN-FINAL-Saturday-01,4481366-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4979,1-193,2024-JUN-FINAL-Saturday-01,4481367-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577799,10792
4980,1-193,2024-JUN-FINAL-Saturday-01,4481368-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577715,10792
4981,1-193,2024-JUN-FINAL-Saturday-01,4481369-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577799,10799
4982,1-193,2024-JUN-FINAL-Saturday-01,4481370-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577714,10792
4983,1-193,2024-JUN-FINAL-Saturday-01,4481371-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577715,10799
4984,1-193,2024-JUN-FINAL-Saturday-01,4481372-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577799,10792
4985,1-193,2024-JUN-FINAL-Saturday-01,4481373-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577714,10799
4986,1-193,2024-JUN-FINAL-Saturday-01,4481374-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577715,10792
4987,1-193,2024-JUN-FINAL-Saturday-01,4481375-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577799,10799
4988,1-193,2024-JUN-FINAL-Saturday-01,4481376-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577714,10792
4989,1-193,2024-JUN-FINAL-Saturday-01,4481377-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/REYNOLDS,0,577737,10799
4990,1-193,2024-JUN-FINAL-Saturday-01,4481378-2024-JUN-FINAL-Saturday-01,1 CHAMBERLAYNE/AZALEA,0,577044,10792
4991,1B-193,2024-JUN-FINAL-Saturday-01,4481379-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
4992,1C-193,2024-JUN-FINAL-Saturday-01,4481380-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
4993,1C-193,2024-JUN-FINAL-Saturday-01,4481381-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
4994,1C-193,2024-JUN-FINAL-Saturday-01,4481382-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
4995,1C-193,2024-JUN-FINAL-Saturday-01,4481383-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
4996,1C-193,2024-JUN-FINAL-Saturday-01,4481384-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
4997,1C-193,2024-JUN-FINAL-Saturday-01,4481385-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
4998,1C-193,2024-JUN-FINAL-Saturday-01,4481386-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
4999,1C-193,2024-JUN-FINAL-Saturday-01,4481387-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5000,1C-193,2024-JUN-FINAL-Saturday-01,4481388-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
5001,1C-193,2024-JUN-FINAL-Saturday-01,4481389-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5002,1C-193,2024-JUN-FINAL-Saturday-01,4481390-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
5003,1C-193,2024-JUN-FINAL-Saturday-01,4481391-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5004,1C-193,2024-JUN-FINAL-Saturday-01,4481392-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
5005,1C-193,2024-JUN-FINAL-Saturday-01,4481393-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5006,1C-193,2024-JUN-FINAL-Saturday-01,4481394-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
5007,1C-193,2024-JUN-FINAL-Saturday-01,4481395-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5008,1C-193,2024-JUN-FINAL-Saturday-01,4481396-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577740,1C0112
5009,1C-193,2024-JUN-FINAL-Saturday-01,4481397-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5010,1C-193,2024-JUN-FINAL-Saturday-01,4481398-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5011,1C-193,2024-JUN-FINAL-Saturday-01,4481399-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5012,1C-193,2024-JUN-FINAL-Saturday-01,4481400-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5013,1C-193,2024-JUN-FINAL-Saturday-01,4481401-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5014,1C-193,2024-JUN-FINAL-Saturday-01,4481402-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5015,1C-193,2024-JUN-FINAL-Saturday-01,4481403-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5016,1C-193,2024-JUN-FINAL-Saturday-01,4481404-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5017,1C-193,2024-JUN-FINAL-Saturday-01,4481405-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5018,1C-193,2024-JUN-FINAL-Saturday-01,4481406-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5019,1C-193,2024-JUN-FINAL-Saturday-01,4481407-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5020,1C-193,2024-JUN-FINAL-Saturday-01,4481408-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5021,1C-193,2024-JUN-FINAL-Saturday-01,4481409-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5022,1C-193,2024-JUN-FINAL-Saturday-01,4481410-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5023,1C-193,2024-JUN-FINAL-Saturday-01,4481411-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5024,1C-193,2024-JUN-FINAL-Saturday-01,4481412-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5025,1C-193,2024-JUN-FINAL-Saturday-01,4481413-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5026,1C-193,2024-JUN-FINAL-Saturday-01,4481414-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5027,1C-193,2024-JUN-FINAL-Saturday-01,4481415-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5028,1C-193,2024-JUN-FINAL-Saturday-01,4481416-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5029,1C-193,2024-JUN-FINAL-Saturday-01,4481417-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5030,1C-193,2024-JUN-FINAL-Saturday-01,4481418-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5031,1B-193,2024-JUN-FINAL-Saturday-01,4481419-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577110,1B0063
5032,1B-193,2024-JUN-FINAL-Saturday-01,4481420-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5033,1B-193,2024-JUN-FINAL-Saturday-01,4481421-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577110,1B0063
5034,1B-193,2024-JUN-FINAL-Saturday-01,4481422-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5035,1B-193,2024-JUN-FINAL-Saturday-01,4481423-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577110,1B0063
5036,1B-193,2024-JUN-FINAL-Saturday-01,4481424-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577794,1B0063
5037,1B-193,2024-JUN-FINAL-Saturday-01,4481425-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5038,1B-193,2024-JUN-FINAL-Saturday-01,4481426-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577794,1B0063
5039,1B-193,2024-JUN-FINAL-Saturday-01,4481427-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5040,1B-193,2024-JUN-FINAL-Saturday-01,4481428-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577794,1B0063
5041,1B-193,2024-JUN-FINAL-Saturday-01,4481429-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5042,1B-193,2024-JUN-FINAL-Saturday-01,4481430-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577794,1B0063
5043,1B-193,2024-JUN-FINAL-Saturday-01,4481431-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577769,1B0063
5044,1B-193,2024-JUN-FINAL-Saturday-01,4481432-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5045,1B-193,2024-JUN-FINAL-Saturday-01,4481433-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577794,1B0063
5046,1B-193,2024-JUN-FINAL-Saturday-01,4481434-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5047,1B-193,2024-JUN-FINAL-Saturday-01,4481435-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5048,1B-193,2024-JUN-FINAL-Saturday-01,4481436-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577110,1B0062
5049,1B-193,2024-JUN-FINAL-Saturday-01,4481437-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5050,1B-193,2024-JUN-FINAL-Saturday-01,4481438-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577110,1B0062
5051,1B-193,2024-JUN-FINAL-Saturday-01,4481439-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5052,1B-193,2024-JUN-FINAL-Saturday-01,4481440-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577110,1B0062
5053,1B-193,2024-JUN-FINAL-Saturday-01,4481441-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577794,1B0062
5054,1B-193,2024-JUN-FINAL-Saturday-01,4481442-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5055,1B-193,2024-JUN-FINAL-Saturday-01,4481443-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577794,1B0062
5056,1B-193,2024-JUN-FINAL-Saturday-01,4481444-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5057,1B-193,2024-JUN-FINAL-Saturday-01,4481445-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577794,1B0062
5058,1B-193,2024-JUN-FINAL-Saturday-01,4481446-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5059,1B-193,2024-JUN-FINAL-Saturday-01,4481447-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577794,1B0062
5060,1B-193,2024-JUN-FINAL-Saturday-01,4481448-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577769,1B0062
5061,1B-193,2024-JUN-FINAL-Saturday-01,4481449-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5062,1B-193,2024-JUN-FINAL-Saturday-01,4481450-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577794,1B0062
5063,1C-193,2024-JUN-FINAL-Saturday-01,4481451-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577740,1C0111
5064,1B-193,2024-JUN-FINAL-Saturday-01,4481452-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5065,1B-193,2024-JUN-FINAL-Saturday-01,4481453-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5066,1B-193,2024-JUN-FINAL-Saturday-01,4481454-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5067,1B-193,2024-JUN-FINAL-Saturday-01,4481455-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5068,1B-193,2024-JUN-FINAL-Saturday-01,4481456-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5069,1B-193,2024-JUN-FINAL-Saturday-01,4481457-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577783,1B0062
5070,1B-193,2024-JUN-FINAL-Saturday-01,4481458-2024-JUN-FINAL-Saturday-01,1B HULL/WARWICK,1,577799,1B0062
5071,1B-193,2024-JUN-FINAL-Saturday-01,4481459-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5072,1B-193,2024-JUN-FINAL-Saturday-01,4481460-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5073,1B-193,2024-JUN-FINAL-Saturday-01,4481461-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5074,1B-193,2024-JUN-FINAL-Saturday-01,4481462-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5075,1B-193,2024-JUN-FINAL-Saturday-01,4481463-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5076,1B-193,2024-JUN-FINAL-Saturday-01,4481464-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577783,1B0063
5077,1B-193,2024-JUN-FINAL-Saturday-01,4481465-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577799,1B0063
5078,1B-193,2024-JUN-FINAL-Saturday-01,4481466-2024-JUN-FINAL-Saturday-01,1B WARWICK/ HULL/TRANSFER STATION,0,577799,1B0063
5079,1C-193,2024-JUN-FINAL-Saturday-01,4481467-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5080,1C-193,2024-JUN-FINAL-Saturday-01,4481468-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5081,1C-193,2024-JUN-FINAL-Saturday-01,4481469-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5082,1C-193,2024-JUN-FINAL-Saturday-01,4481470-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5083,1C-193,2024-JUN-FINAL-Saturday-01,4481471-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5084,1C-193,2024-JUN-FINAL-Saturday-01,4481472-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5085,1C-193,2024-JUN-FINAL-Saturday-01,4481473-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5086,1C-193,2024-JUN-FINAL-Saturday-01,4481474-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5087,1C-193,2024-JUN-FINAL-Saturday-01,4481475-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5088,1C-193,2024-JUN-FINAL-Saturday-01,4481476-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577764,1C0112
5089,1C-193,2024-JUN-FINAL-Saturday-01,4481477-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5090,1C-193,2024-JUN-FINAL-Saturday-01,4481478-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5091,1C-193,2024-JUN-FINAL-Saturday-01,4481479-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5092,1C-193,2024-JUN-FINAL-Saturday-01,4481480-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5093,1C-193,2024-JUN-FINAL-Saturday-01,4481481-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5094,1C-193,2024-JUN-FINAL-Saturday-01,4481482-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5095,1C-193,2024-JUN-FINAL-Saturday-01,4481483-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5096,1C-193,2024-JUN-FINAL-Saturday-01,4481484-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5097,1C-193,2024-JUN-FINAL-Saturday-01,4481485-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5098,1C-193,2024-JUN-FINAL-Saturday-01,4481486-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577764,1C0111
5099,1C-193,2024-JUN-FINAL-Saturday-01,4481487-2024-JUN-FINAL-Saturday-01,1C ELKHARDT/ HULL/ TRANSFER STATION,0,577777,1C0112
5100,1C-193,2024-JUN-FINAL-Saturday-01,4481488-2024-JUN-FINAL-Saturday-01,1C HULL/ELKHARDT,1,577777,1C0111
5101,1A-193,2024-JUN-FINAL-Saturday-01,4481489-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5102,1A-193,2024-JUN-FINAL-Saturday-01,4481490-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
5103,1A-193,2024-JUN-FINAL-Saturday-01,4481491-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5104,1A-193,2024-JUN-FINAL-Saturday-01,4481492-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5105,1A-193,2024-JUN-FINAL-Saturday-01,4481493-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5106,1A-193,2024-JUN-FINAL-Saturday-01,4481494-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5107,1A-193,2024-JUN-FINAL-Saturday-01,4481495-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
5108,1A-193,2024-JUN-FINAL-Saturday-01,4481496-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5109,1A-193,2024-JUN-FINAL-Saturday-01,4481497-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5110,1A-193,2024-JUN-FINAL-Saturday-01,4481498-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5111,1A-193,2024-JUN-FINAL-Saturday-01,4481499-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5112,1A-193,2024-JUN-FINAL-Saturday-01,4481500-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
5113,1A-193,2024-JUN-FINAL-Saturday-01,4481501-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577742,1A0170
5114,1A-193,2024-JUN-FINAL-Saturday-01,4481502-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577735,1A0170
5115,1A-193,2024-JUN-FINAL-Saturday-01,4481503-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577762,1A0170
5116,1A-193,2024-JUN-FINAL-Saturday-01,4481504-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577036,1A0170
5117,1A-193,2024-JUN-FINAL-Saturday-01,4481505-2024-JUN-FINAL-Saturday-01,1A MIDLOTHIAN/ HULL/TRANSFER STATION,0,577043,1A0170
