_id,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
753,2473,2473,Giant & Midlothian,,  37.504789, -77.502254,,,0,
754,2474,2474,Giant at 110,,  37.503426, -77.502176,,,0,
755,2475,2475,Warwick Village & Biggs,,  37.500124, -77.500141,,,0,
756,2476,2476,Warwick Village & Warwick,,  37.497396, -77.500422,,,0,
757,2477,2477,Warwick at 5836,,  37.497284, -77.504105,,,0,
758,2478,2478,German School & Shallow,,  37.498272, -77.506097,,,0,
759,2479,2479,German School at 201,,  37.502648, -77.504051,,,0,
760,248,248,Belt Boulevard at 185,,  37.506114, -77.481157,,,0,
761,2487,2487,Broad & Hancock,,  37.551484, -77.451419,,,0,
762,249,249,Belt Boulevard & Berkeley,,  37.505952, -77.481304,,,0,
763,2493,2493,Midlothian at Overland Tranportation,,  37.505009, -77.506216,,,0,
764,25,25,18th & Dinwiddie,,  37.511268, -77.443330,,,0,
765,250,250,Belt & Brandon,,  37.507256, -77.485190,,,0,
766,2500,2500,Forest Hill at Dialysis Center,,  37.521388, -77.489203,,,0,
767,2501,2501,Cary & 8th,,  37.537966, -77.438278,,,0,
768,251,251,Belt at GRTC Administration Building,,  37.505489, -77.479284,,,0,
769,2522,2522,9th & Marshall (Mid-block between Marshall &Broad),,  37.541163, -77.433362,,,0,place_9B
770,253,253,Belt & Merry Oaks,,  37.499690, -77.470996,,,0,
771,254,254,Belt Boulevard & Pier 7 Restaurant,,  37.511053, -77.487843,,,0,
772,256,256,Belt & Stockton,,  37.500440, -77.472185,,,0,
773,257,257,Belt at Wachovia Bank,,  37.504217, -77.475847,,,0,
774,258,258,Belvidere & Byrd,,  37.541591, -77.448973,,,0,
775,259,259,Belvidere & Spring,,  37.539447, -77.449022,,,0,
776,26,26,18th & Fairfax,,  37.510027, -77.441848,,,0,
777,260,260,Belvidere & VA War Memorial,,  37.536579, -77.449028,,,0,
778,2600,2600,Nine Mile & Kenway,,  37.545902, -77.366240,,,0,
779,2603,2603,Rolling Hills & Discovery,,  37.602874, -77.546128,,,0,
780,261,261,Belvidere & Holly,,  37.536715, -77.449446,,,0,
781,262,262,Belvidere & Idlewood,,  37.541458, -77.449370,,,0,
782,263,263,Belvidere & Spring,,  37.538810, -77.449393,,,0,
783,2631,2631,Westwood & W Broad,,  37.573710, -77.483081,,,0,
784,2632,2632,Westwood & Tomlynn,,  37.575072, -77.480923,,,0,
785,2633,2633,Westwood & Loumour,,  37.576761, -77.476309,,,0,
786,2634,2634,Saunders & Seddon,,  37.580917, -77.471466,,,0,
787,2635,2635,Saunders & Laburnum,,  37.582246, -77.471318,,,0,
788,2636,2636,W Laburnum & Rosedale,,  37.583831, -77.469060,,,0,
789,2637,2637,W Laburnum & Hermitage,,  37.584020, -77.463090,,,0,
790,2638,2638,W Laburnum. & Chatham,,  37.584199, -77.459039,,,0,
791,2640,2640,W Laburnum  & Brook,,  37.584334, -77.451507,,,0,
792,2641,2641,W Laburnum & Chamberlayne,,  37.584439, -77.447520,,,0,
793,2642,2642,W Laburnum Ave. & Noble,,  37.584499, -77.443522,,,0,
794,2643,2643,W Laburnum & Montrose,,  37.584566, -77.440912,,,0,
795,2644,2644,E Laburnum  & Delmont,,  37.585326, -77.429177,,,0,
796,2646,2646,E Laburnum & Meadowbridge,,  37.585525, -77.422313,,,0,
797,2648,2648,E Laburnum & Carolina,,  37.585115, -77.415037,,,0,
798,2649,2649,E Laburnum & Vawter,,  37.583417, -77.409636,,,0,
799,2650,2650,E Laburnum & Larry,,  37.580373, -77.405591,,,0,
800,2651,2651,E Laburnum & Austin,,  37.579395, -77.402326,,,0,
801,2652,2652,E Laburnum & Ronnie,,  37.577863, -77.397334,,,0,
802,2653,2653,Laburnum  & Harris,,  37.576977, -77.395115,,,0,
803,2654,2654,Laburnum  & Bolling,,  37.575450, -77.391013,,,0,
804,2655,2655,E Laburnum & Montclair,,  37.573505, -77.385928,,,0,
805,2656,2656,E Laburnum & Harvie,,  37.571851, -77.382664,,,0,
806,2657,2657,E Laburnum & Hunters Mill,,  37.569177, -77.380489,,,0,
807,2658,2658,E Laburnum & Watts,,  37.566815, -77.379009,,,0,
808,2659,2659,E Laburnum & Creighton,,  37.561095, -77.375699,,,0,
809,2660,2660,E Laburnum & Wilkes,,  37.557518, -77.373310,,,0,
810,27,27,18th & Fairfax,,  37.509710, -77.441637,,,0,
811,2728,2728,Forest at Henrico Doctors Hospital,,  37.605326, -77.539939,,,0,
812,2729,2729,Rolling Hills at 1602 (Ratcliff Building),,  37.602982, -77.546237,,,0,
813,2731,2731,Three Chopt & Santa Rosa,,  37.600717, -77.548344,,,0,
814,2732,2732,Three Chopt & Michaels,,  37.601179, -77.551691,,,0,
815,2733,2733,Jahnke & Irby,,  37.518611, -77.500119,,,0,
816,2736,2736,Jahnke & Clarence,,  37.520496, -77.493756,,,0,
817,2738,2738,E Laburnum & Wilkes,,  37.557669, -77.373046,,,0,
818,2739,2739,E Laburnum & Creighton,,  37.562446, -77.375617,,,0,
819,2740,2740,E Laburnum & Watts,,  37.565621, -77.377647,,,0,
820,2741,2741,E Laburnum & Hunters Mill,,  37.569467, -77.380087,,,0,
821,2742,2742,E Laburnum & Harvie,,  37.572107, -77.382170,,,0,
822,2743,2743,E Laburnum & Montclair,,  37.574713, -77.388496,,,0,
823,2744,2744,E Laburnum & Bolling,,  37.575509, -77.390319,,,0,
824,2745,2745,E Laburnum & Harris,,  37.577111, -77.394502,,,0,
825,2746,2746,E Laburnum & Adams,,  37.578176, -77.397299,,,0,
826,2747,2747,E Laburnum & Austin,,  37.579556, -77.401732,,,0,
827,2748,2748,E Laburnum & Genacre,,  37.580364, -77.404621,,,0,
828,2749,2749,E Laburnum & Vawter,,  37.583465, -77.409180,,,0,
829,2750,2750,E Laburnum & Carolina,,  37.585338, -77.415282,,,0,
830,2752,2752,E Laburnum & Meadowbridge,,  37.585994, -77.423808,,,0,
831,2753,2753,E Laburnum Ave. & Waddey,,  37.585714, -77.425884,,,0,
832,2754,2754,E Laburnum & Delmont,,  37.585718, -77.429082,,,0,
833,2756,2756,W Laburnum & Montrose,,  37.584849, -77.440471,,,0,
834,2757,2757,W Laburnum & Noble,,  37.584764, -77.443286,,,0,
835,2758,2758,W Laburnum & Chamberlayne,,  37.584658, -77.447009,,,0,
836,2760,2760,W Laburnum & MacArthur,,  37.584514, -77.458338,,,0,
837,2761,2761,W Laburnum & Hermitage,,  37.584294, -77.463252,,,0,
838,2762,2762,W Laburnum & Rosedale,,  37.584092, -77.468842,,,0,
839,2763,2763,Saunders & Laburnum,,  37.582049, -77.471728,,,0,
840,2764,2764,Saunders at Seddon,,  37.580864, -77.471727,,,0,
841,2766,2766,Westwood & Tomlynn,,  37.575785, -77.479459,,,0,
842,2767,2767,Westwood & Broad,,  37.573555, -77.483545,,,0,
843,2768,2768,Brook & Azalea,,  37.600510, -77.454370,,,0,
844,279,279,Arthur Ashe Boulevard & Leigh,,  37.566433, -77.468001,,,0,
845,2791,2791,Chippenham Hospital Parking Lot,,  37.512516, -77.526480,,,0,
846,2800,2800,Hull & Warwick,,  37.491605, -77.490303,,,0,
847,2801,2801,Eubank & Laburnum,,  37.511343, -77.351322,,,0,
848,2802,2802,Williamsburg & Airport,,  37.520602, -77.329460,,,0,
849,2805,2805,Nine Mile & E Cedar Fork,,  37.548425, -77.358134,,,0,
850,2807,2807,Commerce at Dupont,,  37.454204, -77.426423,,,0,
851,2810,2810,Lombardy & Admiral,,  37.560448, -77.450360,,,0,
852,2811,2811,Lombardy at Maggie Walker High School,,  37.557555, -77.453133,,,0,
853,2815,2815,Lombardy at Kroger,,  37.555649, -77.454657,,,0,
854,2816,2816,Lombardy & W Moore,,  37.557823, -77.452670,,,0,
855,2817,2817,Lombardy & Admiral,,  37.559959, -77.450736,,,0,
856,283,283,Arthur Ashe Boulevard & Broad,,  37.562740, -77.470017,,,0,
857,284,284,Arthur Ashe Boulevard & Brookland Parkway,,  37.577889, -77.461715,,,0,place_WB
858,285,285,Arthur Ashe Boulevard & Clay,,  37.564602, -77.468924,,,0,
859,286,286,Arthur Ashe Boulevard & Clay,,  37.564366, -77.469348,,,0,
860,287,287,Arthur Ashe Boulevard & Ellen,,  37.574309, -77.463910,,,0,
861,288,288,Arthur Ashe Boulevard & Greyhound Bus Station,,  37.571443, -77.465479,,,0,
862,289,289,Arthur Ashe Boulevard & Moore,,  37.566698, -77.468080,,,0,
863,290,290,Arthur Ashe Boulevard & Robin Hood,,  37.574540, -77.463469,,,0,
864,2905,2905,Patterson & Register Pkwy,,  37.590809, -77.531230,,,0,
865,291,291,Arthur Ashe Boulevard at The Diamond,,  37.572186, -77.464764,,,0,
866,292,292,Arthur Ashe Boulevard & Westwood,,  37.577820, -77.461989,,,0,place_WB
867,2995,2995,Nine Mile & E Cedar Fork,,  37.548025, -77.358578,,,0,
868,2999,2999,Broad & 7th,,  37.542353, -77.436210,,,0,place_6B
869,30,30,18th & Halifax,,  37.508461, -77.440187,,,0,
870,300,300,Bremo & Monument,,  37.584550, -77.512932,,,0,
871,3000,3000,Canal & 6th,,  37.538308, -77.440863,,,0,
872,301,301,Southwood & Clarkson,,  37.493566, -77.479908,,,0,
873,302,302,Southwood & Treehaven,,  37.494087, -77.481779,,,0,
874,303,303,Southwood & Clarkson,,  37.493639, -77.481113,,,0,
875,3051,3051,Chamberlayne & Wilmer,,  37.605339, -77.450275,,,0,
876,3052,3052,Chamberlayne at Brook Hill Azalea Shopping Center,,  37.603894, -77.450631,,,0,
877,3053,3053,Azalea & Seminary,,  37.601712, -77.452448,,,0,
878,3056,3056,Warwick & Hull,,  37.491932, -77.487692,,,0,
879,3057,3057,Southwood at 4606,,  37.493787, -77.481021,,,0,
880,3061,3061,Jahnke & Shopping Center,,  37.520267, -77.513769,,,0,
881,3062,3062,Jahnke & German School,,  37.519276, -77.516269,,,0,
882,3063,3063,Jahnke & St Johns Woods,,  37.518266, -77.518604,,,0,
883,3065,3065,Jahnke & Marlowe,,  37.516274, -77.522054,,,0,
884,3077,3077,E. Belt Blvd. & Chalfont,,  37.490493, -77.468630,,,0,
885,3078,3078,Belt Blvd. At Hickory Hills Rec. Ctr.,,  37.479932, -77.461261,,,0,
886,3079,3079,Eastern Henrico Government Center,,  37.541720, -77.382720,,,0,
887,3083,3083,CJW Medical Center Main Entrance,,  37.514868, -77.526953,,,0,
888,3084,3084,Parker & Williamsburg,,  37.515102, -77.395141,,,0,
889,3086,3086,Commonwealth 20,,  37.418214, -77.628249,,,0,
890,309,309,Broad Rock & Walmsley,,  37.471811, -77.482963,,,0,
891,31,31,18th & Halifax,,  37.508608, -77.440663,,,0,
892,3101,3101,Patterson at Triangle Shopping Center,,  37.592233, -77.533417,,,0,
893,311,311,Broad Rock & Southall,,  37.470018, -77.481733,,,0,
894,313,313,Broad Rock at 3309,,  37.472523, -77.482268,,,0,
895,314,314,Broad Rock & 34th,,  37.504112, -77.464930,,,0,
896,315,315,Broad Rock & 36th,,  37.502890, -77.466274,,,0,
897,316,316,Broad Rock & Kinsley,,  37.490842, -77.472058,,,0,
898,317,317,Broad Rock & Belt,,  37.499637, -77.469649,,,0,
899,318,318,Broad Rock & Belt,,  37.498266, -77.470791,,,0,
900,3200,3200,Chamberlayne & Azalea,,  37.601446, -77.450433,,,0,
901,3202,3202,Commerce Rd. at Gate K,,  37.475704, -77.429989,,,0,
902,3211,3211,Southwood & Hull St,,  37.495726, -77.483298,,,0,
903,323,323,Broad Rock & Cranford,,  37.487810, -77.474274,,,0,
904,324,324,Broad Rock & Cranford,,  37.487817, -77.474760,,,0,
905,3250,3250,Williamsburg & Finlay,,  37.517721, -77.351634,,,0,
906,3251,3251,Williamsburg & Aspen Shades,,  37.518156, -77.356771,,,0,
907,3252,3252,Williamsburg & Clayton,,  37.518581, -77.362994,,,0,
908,3253,3253,Miller's Lane & Bedford,,  37.519989, -77.365828,,,0,
909,3254,3254,Millers & Miller Glen,,  37.522555, -77.365351,,,0,
910,3255,3255,Gay & Dodd's Creek,,  37.526680, -77.361306,,,0,
911,3258,3258,Laburnum Ave. & Kingsridge,,  37.551488, -77.371266,,,0,
912,3259,3259,Laburnum Ave. at Seven Gables (Sec. A),,  37.546080, -77.370801,,,0,
913,326,326,Broad Rock & Epperson,,  37.473659, -77.481921,,,0,
914,327,327,Broad Rock & Ferguson,,  37.478195, -77.480485,,,0,
915,3287,3287,Laburnum. & Reynolds,,  37.574376, -77.388310,,,0,
916,3288,3288,E Laburnum & Kingsridge,,  37.551455, -77.371556,,,0,
917,3289,3289,E Laburnum & Steeple,,  37.545064, -77.370805,,,0,
918,329,329,Broad Rock & Holly Springs,,  37.505496, -77.463656,,,0,
919,3295,3295,Philip Morris Manufacturing Center Entrance,,  37.475385, -77.430259,,,0,
920,330,330,Broad Rock & Horner,,  37.493850, -77.470193,,,0,
921,3302,3302,8th & Grace,,  37.540321, -77.435878,,,0,
922,3303,3303,Chamberlayne & Westminster,,  37.594715, -77.448963,,,0,
923,331,331,Broad Rock & Horner,,  37.493766, -77.470725,,,0,
924,3310,3310,Cool & 23rd,,  37.552220, -77.405558,,,0,
925,332,332,Broad Rock & Jervie,,  37.476159, -77.481193,,,0,
926,3334,3334,Overbrook & 1400 Overbrook,,  37.565403, -77.454832,,,0,
927,3338,3338,White Oak Village at Sam's Club,,  37.527664, -77.352209,,,0,
928,3339,3339,White Oak Village at Office Max,,  37.529675, -77.354398,,,0,
929,3341,3341,Choctaw & Forest Hill,,  37.533635, -77.559602,,,0,
930,3342,3342,Choctaw & Forest Hill,,  37.533698, -77.559864,,,0,
931,3343,3343,Chippenham Square Shopping Center,,  37.498766, -77.533675,,,0,place_CH-SQ
932,3344,3344,8th & Main,,  37.538976, -77.437217,,,0,place_8M
933,3347,3347,Cary & 6th,,  37.539075, -77.440049,,,0,
934,3348,3348,Royall & Krouse,,  37.495397, -77.440461,,,0,
935,335,335,Broad Rock & McGuire,,  37.501442, -77.468383,,,0,place_MH
936,3355,3355,Walmsley & Angus,,  37.464692, -77.460207,,,0,
937,3356,3356,Walmsley & Angus,,  37.464491, -77.460079,,,0,
938,3359,,Westover Hills and Chateau de Ville,,  37.513755, -77.489391,,,0,
939,336,336,Richmond VA Medical Center Shelter,,  37.497824, -77.469536,,,0,
940,3360,3360,Cary & Granby,,  37.547552, -77.464990,,,0,
941,3362,3362,Overbrook & Langston,,  37.565298, -77.451519,,,0,
942,337,337,Broad Rock Blvd. at McGuire St.,,  37.501510, -77.468578,,,0,
943,3371,3371,Laburnum & Audubon (FS),,  37.524590, -77.353047,,,0,
944,3374,3374,Richmond Way at UR Student Commons,,  37.576269, -77.538672,,,0,
945,3375,3375,Gateway & Campus,,  37.579295, -77.534549,,,0,
946,3382,3382,Richmond Hwy at 1500,,  37.499893, -77.446692,,,0,
947,3385,3385,25th & Phaup,,  37.550538, -77.402993,,,0,
948,3387,3387,Meadow & Grayland,,  37.546523, -77.467263,,,0,
949,3389,3389,Overbrook & Langston,,  37.565396, -77.451822,,,0,
950,339,339,Broad Rock & Rockcreer Apts,,  37.478728, -77.480750,,,0,
951,3390,3390,Cowardin & Semmes,,  37.522638, -77.451572,,,0,
952,3391,3391,25th & Leigh,,  37.534134, -77.416590,,,0,
953,3392,3392,E Belt & Lordley,,  37.505240, -77.479115,,,0,
954,3393,3393,Leigh & 8th,,  37.544120, -77.432296,,,0,
955,3394,3394,Petersburg Station,,  37.226548, -77.405173,,,0,place_PTC
956,3395,3395,Commerce & Decatur,,  37.522118, -77.439933,,,0,
957,3397,3397,Laburnum & Best Buy Station,,  37.527779, -77.357047,,,0,
958,3399,3399,Kroger Stonebridge,,  37.498484, -77.526800,,,0,
959,34,34,18th & Joplin,,  37.506911, -77.438639,,,0,
960,340,340,Broad Rock & Warwick,,  37.482878, -77.478884,,,0,
961,3401,3401,Richmond Way & Brunet Hall,,  37.579881, -77.536900,,,0,
962,3408,3408,Williamsburg & SSA building,,  37.521495, -77.307427,,,0,
963,341,341,Broad Rock & S Kinsley,,  37.490284, -77.472031,,,0,
964,3415,3415,Transfer Station Bay B,,  37.543536, -77.432290,,,0,place_T--CTR
965,3416,3416,Transfer Station Bay C,,  37.543685, -77.432155,,,0,place_T--CTR
966,3417,3417,Transfer Station Bay D,,  37.543638, -77.432007,,,0,place_T--CTR
967,3418,3418,Transfer Station Bay E,,  37.543479, -77.432141,,,0,place_T--CTR
968,3419,3419,Transfer Station Bay F,,  37.543309, -77.432306,,,0,place_T--CTR
969,342,342,Broad Rock & Snead,,  37.474764, -77.482105,,,0,
970,3420,3420,Transfer Station Bay G,,  37.543202, -77.432154,,,0,place_T--CTR
971,3421,3421,Transfer Station Bay H,,  37.543349, -77.432026,,,0,place_T--CTR
972,3422,3422,Transfer Station Bay I,,  37.543513, -77.431882,,,0,place_T--CTR
973,3424,3424,Transfer Station Bay J,,  37.543466, -77.431724,,,0,place_T--CTR
974,3427,3427,Oliver Hill & Hospital,,  37.549801, -77.424064,,,0,
975,343,343,Broad Rock & Terminal,,  37.485391, -77.476586,,,0,
976,3431,3431,Brook & Westbrook,,  37.597499, -77.453784,,,0,
977,344,344,Broad Rock & Terminal,,  37.485632, -77.476848,,,0,
978,3440,,Centura College Parking Lot,,  37.498159, -77.542988,,,0,place_CH-SQ
979,3445,,Semmes & 21st Nbound,,  37.521727, -77.454431,,,0,
980,346,346,Broad Rock & Warwick,,  37.481926, -77.479037,,,0,
981,3464,,Brook & Walmart Neighborhood Market,,  37.603600, -77.454618,,,0,
982,3466,,Walmsley & Old Hopkins,,  37.467963, -77.467121,,,0,
983,3467,,Nine Mile & Cedar Fork,,  37.546181, -77.364476,,,0,
984,3477,,Holly Springs & Calder,,  37.503332, -77.461076,,,0,
985,3478,,Holly Springs & Hopkins,,  37.500377, -77.458078,,,0,
986,3479,,Hopkins & McGuire Dr,,  37.496654, -77.460902,,,0,
987,3480,,Hopkins & Veterans Ave,,  37.494916, -77.462225,,,0,
988,3481,,Hopkins & Cofer Rd,,  37.491994, -77.463470,,,0,
989,3482,,Hopkins & Shaw Ln,,  37.488502, -77.465005,,,0,
990,3484,,25th & S,,  37.540077, -77.410861,,,0,
991,3485,,Williamsburg & Confederate,,  37.523456, -77.315728,,,0,
992,3486,,Chamberlayne & Bellevue,,  37.591270, -77.448310,,,0,
993,3487,,Chamberlayne & Westbrook,,  37.596930, -77.449280,,,0,
994,3488,,Chamberlayne & Watkins,,  37.599360, -77.449664,,,0,
995,3490,,Government & Rawlings,,  37.517930, -77.397155,,,0,
996,3491,,Government & Rawlings,,  37.517957, -77.396742,,,0,
997,3492,,E Richmond & Oakwood,,  37.534480, -77.396552,,,0,
998,35,35,18th & Joplin,,  37.507073, -77.439190,,,0,
999,3501,,Willow Lawn BRT Station,,  37.584520, -77.497226,,,0,
1000,3502,,EB Staples Mill BRT Station,,  37.579646, -77.491297,,,0,
1001,3503,,WB Staples Mill BRT Station,,  37.580467, -77.492120,,,0,
1002,3504,,EB Scott's Addition BRT Station,,  37.565360, -77.474070,,,0,
1003,3505,,WB Scott's Addition BRT Station,,  37.564808, -77.473221,,,0,
1004,3506,,EB Science Museum BRT Station,,  37.561358, -77.468259,,,0,
1005,3507,,WB Science Museum BRT Station,,  37.561062, -77.467539,,,0,
1006,3508,,EB Allison St BRT Station,,  37.557587, -77.461967,,,0,
1007,3509,,WB Allison St BRT Station,,  37.558423, -77.463128,,,0,
1008,3510,,EB VCU & VUU BRT Station,,  37.550564, -77.450300,,,0,
1009,3511,,WB VCU & VUU BRT Station,,  37.551201, -77.451204,,,0,
1010,3512,,EB Arts District BRT Station,,  37.545839, -77.442359,,,0,
1011,3513,,WB Arts District BRT Station,,  37.546638, -77.443461,,,0,
1012,3514,,EB Convention Center BRT Station,,  37.543012, -77.437797,,,0,
1013,3515,,WB Convention Center BRT Station,,  37.544308, -77.439487,,,0,
1014,3516,,EB Government Center BRT Station,,  37.540861, -77.433995,,,0,
1015,3517,,WB Government Center BRT Station,,  37.540527, -77.433176,,,0,
1016,3518,,EB VCU Medical Center BRT Station,,  37.538929, -77.430976,,,0,
1017,3519,,WB VCU Medical Center BRT Station,,  37.539530, -77.431525,,,0,
1018,352,352,Broad & 11th,,  37.539406, -77.431887,,,0,
1019,3520,,EB Main Street Station BRT Station,,  37.533884, -77.429080,,,0,
1020,3521,,WB Main Street Station BRT Station,,  37.534661, -77.430067,,,0,
1021,3522,,EB Shockoe Bottom BRT Station,,  37.529349, -77.421933,,,0,
1022,3523,,WB Shockoe Bottom BRT Station,,  37.529530, -77.421975,,,0,
1023,3524,,EB East Riverfront BRT Station,,  37.521586, -77.416407,,,0,
1024,3525,,WB East Riverfront BRT Station,,  37.521837, -77.416374,,,0,
1025,3526,,Rocketts Landing BRT Station,,  37.517686, -77.414724,,,0,
1026,3527,,Broad & Deep Run,,  37.612299, -77.520162,,,0,
1027,3528,,Broad & Bethlehem,,  37.613026, -77.520843,,,0,
1028,3529,,Broad & Old Springfield,,  37.640103, -77.558528,,,0,
1029,354,354,Broad & 12th,,  37.539659, -77.431740,,,0,
1030,356,356,Broad at Home Depot,,  37.598008, -77.513653,,,0,
1031,358,358,Broad & 17th,,  37.536073, -77.425820,,,0,
1032,3584,,Brook & Brook Run,,  37.609193, -77.457041,,,0,
1033,3585,,Fareva Parking Lot West,,  37.485933, -77.363342,,,0,
1034,3586,,Fareva Parking Lot East,,  37.485321, -77.360939,,,0,
1035,3587,,Lombardy & Lakeview,,  37.541417, -77.463744,,,0,
1036,3588,,Pennsylvania & Georgia,,  37.534239, -77.471893,,,0,
1037,3589,, Creighton & Nine Mile,,  37.542494, -77.400170,,,0,
1038,359,359,Broad & 18th,,  37.535505, -77.425462,,,0,
1039,3590,, X & 22nd,,  37.546607, -77.409284,,,0,
1040,3591,,21st & Fairfield,,  37.548320, -77.408876,,,0,
1041,3592,,21st & Phaup,,  37.550734, -77.407360,,,0,
1042,3593,,23rd & Franklin,,  37.530838, -77.422331,,,0,
1043,3594,,25th & Phaup,,  37.550158, -77.403423,,,0,
1044,3595,,26th & McDonough,,  37.518945, -77.459431,,,0,
1045,3596,,2nd & Brown's Island Way,,  37.536820, -77.447592,,,0,
1046,3597,,2nd & Brown's Island Way,,  37.536042, -77.448190,,,0,
1047,3598,,2nd & Franklin,,  37.542710, -77.441793,,,0,
1048,3600,,2nd & Spring,,  37.537934, -77.446141,,,0,
1049,3601,,2nd & Broad,,  37.544792, -77.439822,,,0,
1050,3602,,31st & O,,  37.533376, -77.408322,,,0,
1051,3603,,31st & O,,  37.533692, -77.408247,,,0,
1052,3604,,31st & R,,  37.535860, -77.405885,,,0,
1053,3605,,31st & R,,  37.536145, -77.405898,,,0,
1054,3606,,31st & U,,  37.538435, -77.403462,,,0,
1055,3607,,31st & U,,  37.538636, -77.403671,,,0,
1056,3608,,3rd & Canal,,  37.539835, -77.443310,,,0,
1057,361,361,Broad & 19th,,  37.534957, -77.424497,,,0,
1058,3610,,3rd & Dill,,  37.569408, -77.417007,,,0,
1059,3611,,3rd & Marshall,,  37.545009, -77.438504,,,0,
1060,3612,,Bainbridge & 13th,,  37.521345, -77.445674,,,0,
1061,3613,,Bainbridge & 29th,,  37.514560, -77.461051,,,0,
1062,3615,,Bainbridge & Clopton,,  37.515964, -77.457366,,,0,
1063,3616,,Bainbridge & 12th,,  37.521891, -77.444652,,,0,
1064,3617,,Bells & Belt,,  37.472467, -77.454584,,,0,
1065,362,362,Broad & 19th,,  37.535097, -77.424245,,,0,
1066,3621,,Bells & Castlewood,,  37.472796, -77.447568,,,0,
1067,3622,,Belt & Twyman,,  37.476436, -77.456955,,,0,
1068,3623,,Belvidere & Cary,,  37.544554, -77.449163,,,0,
1069,3624,,Belvidere & Cary,,  37.544239, -77.448859,,,0,
1070,3625,,Belvidere & Franklin,,  37.546846, -77.448684,,,0,
1071,3626,,Belvidere & Franklin,,  37.546960, -77.448978,,,0,
1072,3628,,Broad & 50th,,  37.584825, -77.497087,,,0,
1073,3629,,Broad Rock & 33rd,,  37.505000, -77.464005,,,0,
1074,3630,,Broad Rock & 36th,,  37.503000, -77.466126,,,0,
1075,3631,,Brookland Park & Richmond Henrico Turnpike,,  37.571277, -77.427239,,,0,
1076,3632,,Brookland Park & Richmond Henrico Turnpike,,  37.571152, -77.427417,,,0,
1077,3633,,Carter & Dakota,,  37.535583, -77.469537,,,0,
1078,3634,,Carter & Dakota,,  37.535864, -77.469790,,,0,
1079,3635,,Cary & Addison,,  37.549457, -77.470417,,,0,
1080,3636,,Cary & Robinson,,  37.550647, -77.473743,,,0,
1081,3637,,Chapel Dr at McGuire Park Cir,,  37.500685, -77.466440,,,0,
1082,3639,,Clopton & Hargrove,,  37.517408, -77.458289,,,0,
1083,3640,,Cofer & Gross,,  37.492422, -77.461348,,,0,
1084,3641,,Cofer & Gross,,  37.492289, -77.461339,,,0,
1085,3642,,Cofer & Yale,,  37.492950, -77.456125,,,0,
1086,3643,,Cofer & Yale,,  37.492920, -77.455028,,,0,
1087,3644,,Colorado & Maymont Village Apts,,  37.537355, -77.468179,,,0,
1088,3645,,Armstong High School,,  37.551960, -77.405457,,,0,
1089,3646,,Creighton & Walcott,,  37.545506, -77.397931,,,0,
1090,3647,,Creighton at Community Center,,  37.544617, -77.398774,,,0,
1091,3648,,Crutchfield & Norcroft,,  37.511041, -77.483213,,,0,
1092,3649,,Crutchfield & Roanoke,,  37.512057, -77.475314,,,0,
1093,3650,,Crutchfield at High School of the Arts Track,,  37.511448, -77.478859,,,0,
1094,3651,,DMV Drive & Leigh,,  37.561400, -77.463556,,,0,
1095,3654,,Freeman & French,,  37.548242, -77.488510,,,0,
1096,3655,,Freeman & Maplewood,,  37.550982, -77.487558,,,0,
1097,3656,,Harwood & Keswick,,  37.503642, -77.441854,,,0,
1098,3657,,Harwood & Overlook,,  37.503457, -77.441891,,,0,
1099,3658,,Hermitage & Rhoadmiller,,  37.566688, -77.460740,,,0,
1100,3659,,Hermitage & Rhoadmiller,,  37.566796, -77.460483,,,0,
1101,3660,,Hermitage & Sherwood,,  37.571303, -77.460964,,,0,
1102,3661,,Hermitage & Sherwood,,  37.570402, -77.460637,,,0,
1103,3662,,Belt at Hickory Hill Community Center,,  37.480080, -77.460784,,,0,
1104,3663,,Holly Spring & Caulder,,  37.503453, -77.461017,,,0,
1105,3664,,Hopkins & McGuire,,  37.496850, -77.460329,,,0,
1106,3665,,Idlewood at McCloy,,  37.551357, -77.483234,,,0,
1107,3666,,Kane & Fairfield,,  37.548442, -77.398804,,,0,
1108,3667,,Kane & Fairfield,,  37.548545, -77.399158,,,0,
1109,3669,,Willow Lawn & Grace,,  37.579924, -77.500466,,,0,
1110,3674,,Lombardy & Winder,,  37.539541, -77.464737,,,0,
1111,3675,,Lombardy & Broad,,  37.555707, -77.454767,,,0,
1112,3676,,Main &  Rowland,,  37.549664, -77.466966,,,0,
1113,3677,,Main & 5th,,  37.540358, -77.439737,,,0,
1114,3678,,Main at East Riverfront,,  37.521957, -77.416686,,,0,
1115,3679,,Maple & Bremo,,  37.583179, -77.515371,,,0,
1116,3680,,Maplewood & McCloy,,  37.550056, -77.484848,,,0,
1117,3682,,Meadow & Idlewood,,  37.546040, -77.467854,,,0,
1118,3683,,Midlothian & 37th,,  37.510532, -77.473714,,,0,
1119,3684,,North & Culpepper,,  37.580358, -77.433563,,,0,
1120,3685,,North & Culpepper,,  37.580228, -77.433397,,,0,
1121,3686,,Orleans & Main,,  37.517739, -77.413974,,,0,
1122,3687,,Orleans & Main,,  37.517653, -77.413609,,,0,
1123,369,369,Belt at Southside Plaza,,  37.503840, -77.475478,,,0,
1124,3690,,Prince Hall & E Broad Rock,,  37.502097, -77.466559,,,0,
